,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2023-02-23,12:15:02.695,  156.35,   11.02,    0.00,    0.00,,,,,,,,,  129.63,    8.16,    0.00,    0.00,,,,,,,,,  285.97,   19.18,    0.00,    0.00,    0.45,    0.51,    0.00,    0.00,  305.15, 1536.94,   86.28,    0.00,    0.00, 1537.04,   78.19,    0.00,    0.00,,,,, 1533.48,   73.22,    0.00,    0.00, 1529.22,   60.46,    0.00,    0.00,,,,, 6136.68,  298.15,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6434.83,   6422.65,    317.33,      0.00,      0.00,   6422.65,    317.33,   6739.98
2023-02-23,12:15:02.704, 1328.11,   35.51,    0.00,    0.00,,,,,,,,, 1319.55,   30.14,    0.00,    0.00,,,,,,,,, 2647.66,   65.65,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00, 2713.31, 1259.15,   92.28,    0.00,    0.00, 1237.27,   56.35,    0.00,    0.00,,,,, 1243.78,   73.61,    0.00,    0.00, 1235.83,   53.24,    0.00,    0.00,,,,, 4976.03,  275.46,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5251.49,   7623.69,    341.11,      0.00,      0.00,   7623.69,    341.11,   7964.81
2023-02-23,12:15:02.715, 1254.02,   31.24,    0.00,    0.00,,,,,,,,, 1245.54,   26.84,    0.00,    0.00,,,,,,,,, 2499.55,   58.08,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2557.64, 1106.62,   67.61,    0.00,    0.00, 1110.44,   74.97,    0.00,    0.00,,,,, 1101.95,   56.92,    0.00,    0.00, 1101.99,   63.25,    0.00,    0.00,,,,, 4420.99,  262.75,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 4683.75,   6920.55,    320.84,      0.00,      0.00,   6920.55,    320.84,   7241.38
2023-02-23,12:15:02.726,  812.55,   41.10,    0.00,    0.00,,,,,,,,,  826.05,   35.23,    0.00,    0.00,,,,,,,,, 1638.60,   76.33,    0.00,    0.00,    0.99,    0.97,    0.00,    0.00, 1714.93, 1348.92,  102.88,    0.00,    0.00, 1341.26,  105.42,    0.00,    0.00,,,,, 1323.92,   78.54,    0.00,    0.00, 1317.00,   87.50,    0.00,    0.00,,,,, 5331.10,  374.34,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5705.44,   6969.70,    450.67,      0.00,      0.00,   6969.70,    450.67,   7420.37
2023-02-23,12:15:02.736,  604.64,   36.95,    0.00,    0.00,,,,,,,,,  571.52,   28.40,    0.00,    0.00,,,,,,,,, 1176.16,   65.36,    0.00,    0.00,    0.87,    0.90,    0.00,    0.00, 1241.52, 1547.29,   91.15,    0.00,    0.00, 1541.77,   89.72,    0.00,    0.00,,,,, 1540.19,   74.89,    0.00,    0.00, 1541.74,   77.51,    0.00,    0.00,,,,, 6171.00,  333.27,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 6504.27,   7347.16,    398.63,      0.00,      0.00,   7347.16,    398.63,   7745.79
2023-02-23,12:15:02.745,  630.98,   26.15,    0.00,    0.00,,,,,,,,,  624.16,   20.99,    0.00,    0.00,,,,,,,,, 1255.14,   47.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1302.27, 1430.80,   82.66,    0.00,    0.00, 1421.30,   67.49,    0.00,    0.00,,,,, 1420.81,   68.04,    0.00,    0.00, 1416.86,   59.65,    0.00,    0.00,,,,, 5689.77,  277.85,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5967.62,   6944.91,    324.99,      0.00,      0.00,   6944.91,    324.99,   7269.89
2023-02-23,12:15:02.756, 1335.63,   34.96,    0.00,    0.00,,,,,,,,, 1328.61,   31.18,    0.00,    0.00,,,,,,,,, 2664.24,   66.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2730.39, 1264.70,   73.89,    0.00,    0.00, 1262.41,   68.75,    0.00,    0.00,,,,, 1255.67,   59.76,    0.00,    0.00, 1264.43,   71.52,    0.00,    0.00,,,,, 5047.22,  273.91,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5321.13,   7711.46,    340.06,      0.00,      0.00,   7711.46,    340.06,   8051.52
2023-02-23,12:15:02.765, 1324.32,   34.43,    0.00,    0.00,,,,,,,,, 1315.52,   28.83,    0.00,    0.00,,,,,,,,, 2639.84,   63.26,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2703.10, 1110.77,   62.95,    0.00,    0.00, 1114.07,   66.88,    0.00,    0.00,,,,, 1102.39,   53.28,    0.00,    0.00, 1108.14,   59.77,    0.00,    0.00,,,,, 4435.37,  242.88,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 4678.25,   7075.21,    306.14,      0.00,      0.00,   7075.21,    306.14,   7381.34
2023-02-23,12:15:02.775,  700.67,   28.48,    0.00,    0.00,,,,,,,,,  694.23,   24.36,    0.00,    0.00,,,,,,,,, 1394.90,   52.84,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1447.74, 1413.01,   86.45,    0.00,    0.00, 1401.40,   63.57,    0.00,    0.00,,,,, 1407.53,   74.43,    0.00,    0.00, 1398.33,   60.33,    0.00,    0.00,,,,, 5620.27,  284.78,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5905.05,   7015.17,    337.62,      0.00,      0.00,   7015.17,    337.62,   7352.79
2023-02-23,12:15:02.786,  635.87,   27.01,    0.00,    0.00,,,,,,,,,  628.79,   20.55,    0.00,    0.00,,,,,,,,, 1264.66,   47.56,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1312.22, 1557.70,  101.44,    0.00,    0.00, 1538.39,   65.92,    0.00,    0.00,,,,, 1543.24,   78.71,    0.00,    0.00, 1531.82,   60.13,    0.00,    0.00,,,,, 6171.14,  306.20,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6477.34,   7435.80,    353.77,      0.00,      0.00,   7435.80,    353.77,   7789.57
2023-02-23,12:15:02.796,  438.46,   21.32,    0.00,    0.00,,,,,,,,,  454.17,   12.45,    0.00,    0.00,,,,,,,,,  892.63,   33.78,    0.00,    0.00,    0.99,    0.94,    0.00,    0.00,  926.41, 1387.76,   84.21,    0.00,    0.00, 1367.64,   55.34,    0.00,    0.00,,,,, 1367.37,   65.02,    0.00,    0.00, 1355.60,   48.96,    0.00,    0.00,,,,, 5478.36,  253.54,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5731.90,   6371.00,    287.32,      0.00,      0.00,   6371.00,    287.32,   6658.31
2023-02-23,12:15:02.805,  902.23,   30.29,    0.00,    0.00,,,,,,,,,  867.56,   20.93,    0.00,    0.00,,,,,,,,, 1769.80,   51.22,    0.00,    0.00,    0.91,    0.93,    0.00,    0.00, 1821.02, 1422.82,   91.57,    0.00,    0.00, 1403.60,   61.19,    0.00,    0.00,,,,, 1413.24,   64.66,    0.00,    0.00, 1407.20,   56.61,    0.00,    0.00,,,,, 5646.85,  274.03,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 5920.88,   7416.65,    325.25,      0.00,      0.00,   7416.65,    325.25,   7741.90
2023-02-23,12:15:02.816, 1311.98,   31.56,    0.00,    0.00,,,,,,,,, 1307.61,   31.82,    0.00,    0.00,,,,,,,,, 2619.59,   63.38,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2682.97, 1340.54,   71.33,    0.00,    0.00, 1323.48,   51.58,    0.00,    0.00,,,,, 1328.81,   49.79,    0.00,    0.00, 1323.28,   47.40,    0.00,    0.00,,,,, 5316.10,  220.10,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5536.20,   7935.69,    283.48,      0.00,      0.00,   7935.69,    283.48,   8219.17
2023-02-23,12:15:02.826,  730.56,   22.84,    0.00,    0.00,,,,,,,,,  721.57,   19.47,    0.00,    0.00,,,,,,,,, 1452.13,   42.31,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1494.44, 1405.38,   81.40,    0.00,    0.00, 1393.08,   63.10,    0.00,    0.00,,,,, 1396.23,   63.25,    0.00,    0.00, 1392.23,   60.57,    0.00,    0.00,,,,, 5586.92,  268.33,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5855.25,   7039.05,    310.64,      0.00,      0.00,   7039.05,    310.64,   7349.69
2023-02-23,12:15:02.835, 1504.74,   45.03,    0.00,    0.00,,,,,,,,, 1496.58,   41.08,    0.00,    0.00,,,,,,,,, 3001.32,   86.11,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 3087.43, 1060.65,   61.06,    0.00,    0.00, 1048.65,   46.88,    0.00,    0.00,,,,, 1048.62,   49.80,    0.00,    0.00, 1037.77,   44.15,    0.00,    0.00,,,,, 4195.69,  201.89,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 4397.58,   7197.01,    288.00,      0.00,      0.00,   7197.01,    288.00,   7485.01
2023-02-23,12:15:02.846, 2173.40,   59.38,    0.00,    0.00,,,,,,,,, 2184.22,   53.86,    0.00,    0.00,,,,,,,,, 4357.62,  113.24,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4470.85,  907.70,   57.61,    0.00,    0.00,  895.51,   39.33,    0.00,    0.00,,,,,  899.49,   41.83,    0.00,    0.00,  892.20,   35.56,    0.00,    0.00,,,,, 3594.90,  174.34,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 3769.24,   7952.52,    287.57,      0.00,      0.00,   7952.52,    287.57,   8240.09
2023-02-23,12:15:02.856,  729.93,   21.73,    0.00,    0.00,,,,,,,,,  700.64,   17.64,    0.00,    0.00,,,,,,,,, 1430.57,   39.37,    0.00,    0.00,    0.88,    0.91,    0.00,    0.00, 1469.95, 1506.25,   71.62,    0.00,    0.00, 1497.52,   53.84,    0.00,    0.00,,,,, 1507.69,   56.20,    0.00,    0.00, 1507.85,   52.30,    0.00,    0.00,,,,, 6019.31,  233.96,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 6253.27,   7449.88,    273.34,      0.00,      0.00,   7449.88,    273.34,   7723.22
2023-02-23,12:15:02.865,  642.88,   23.91,    0.00,    0.00,,,,,,,,,  636.35,   19.81,    0.00,    0.00,,,,,,,,, 1279.23,   43.72,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1322.94, 1442.44,   78.64,    0.00,    0.00, 1426.48,   55.17,    0.00,    0.00,,,,, 1432.77,   58.30,    0.00,    0.00, 1425.78,   52.61,    0.00,    0.00,,,,, 5727.48,  244.73,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5972.21,   7006.71,    288.45,      0.00,      0.00,   7006.71,    288.45,   7295.16
2023-02-23,12:15:02.876,  572.97,   20.29,    0.00,    0.00,,,,,,,,,  567.69,   16.74,    0.00,    0.00,,,,,,,,, 1140.65,   37.04,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1177.69, 1470.99,   74.86,    0.00,    0.00, 1461.44,   56.82,    0.00,    0.00,,,,, 1464.98,   59.32,    0.00,    0.00, 1460.17,   54.71,    0.00,    0.00,,,,, 5857.58,  245.71,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6103.30,   6998.24,    282.75,      0.00,      0.00,   6998.24,    282.75,   7280.99
2023-02-23,12:15:02.887, 1320.45,   34.12,    0.00,    0.00,,,,,,,,, 1311.59,   29.51,    0.00,    0.00,,,,,,,,, 2632.04,   63.64,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2695.68, 1362.03,   69.00,    0.00,    0.00, 1351.65,   52.78,    0.00,    0.00,,,,, 1355.17,   53.98,    0.00,    0.00, 1350.53,   50.54,    0.00,    0.00,,,,, 5419.39,  226.30,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5645.69,   8051.43,    289.94,      0.00,      0.00,   8051.43,    289.94,   8341.37
2023-02-23,12:15:02.897,  629.31,   21.13,    0.00,    0.00,,,,,,,,,  623.17,   17.27,    0.00,    0.00,,,,,,,,, 1252.48,   38.40,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1290.88, 1438.36,   70.81,    0.00,    0.00, 1426.96,   54.28,    0.00,    0.00,,,,, 1433.74,   55.47,    0.00,    0.00, 1426.35,   51.07,    0.00,    0.00,,,,, 5725.41,  231.63,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5957.04,   6977.89,    270.03,      0.00,      0.00,   6977.89,    270.03,   7247.92
2023-02-23,12:15:02.906,  619.01,   19.31,    0.00,    0.00,,,,,,,,,  611.90,   15.33,    0.00,    0.00,,,,,,,,, 1230.91,   34.64,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1265.55, 1424.26,   67.26,    0.00,    0.00, 1414.92,   53.13,    0.00,    0.00,,,,, 1418.49,   51.89,    0.00,    0.00, 1414.94,   49.51,    0.00,    0.00,,,,, 5672.62,  221.79,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5894.41,   6903.53,    256.42,      0.00,      0.00,   6903.53,    256.42,   7159.96
2023-02-23,12:15:02.917, 1239.50,   36.01,    0.00,    0.00,,,,,,,,, 1230.44,   30.12,    0.00,    0.00,,,,,,,,, 2469.94,   66.13,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2536.07, 1169.26,   63.78,    0.00,    0.00, 1177.11,   65.68,    0.00,    0.00,,,,, 1187.88,   84.49,    0.00,    0.00, 1161.25,   52.31,    0.00,    0.00,,,,, 4695.49,  266.26,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 4961.75,   7165.43,    332.39,      0.00,      0.00,   7165.43,    332.39,   7497.82
2023-02-23,12:15:02.928, 1456.55,   43.16,    0.00,    0.00,,,,,,,,, 1465.41,   33.44,    0.00,    0.00,,,,,,,,, 2921.96,   76.60,    0.00,    0.00,    1.00,    0.98,    0.00,    0.00, 2998.57, 1231.74,   78.30,    0.00,    0.00, 1220.55,   51.55,    0.00,    0.00,,,,, 1223.62,   49.72,    0.00,    0.00, 1217.79,   46.41,    0.00,    0.00,,,,, 4893.70,  225.97,    0.00,    0.00,    0.98,    0.97,    0.00,    0.00, 5119.67,   7815.67,    302.57,      0.00,      0.00,   7815.67,    302.57,   8118.24
2023-02-23,12:15:02.937,  259.01,   19.69,    0.00,    0.00,,,,,,,,,  251.48,   15.83,    0.00,    0.00,,,,,,,,,  510.50,   35.52,    0.00,    0.00,    0.64,    0.63,    0.00,    0.00,  546.02, 1589.36,   92.07,    0.00,    0.00, 1580.01,   81.64,    0.00,    0.00,,,,, 1572.31,   64.83,    0.00,    0.00, 1571.37,   72.30,    0.00,    0.00,,,,, 6313.05,  310.84,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6623.89,   6823.55,    346.36,      0.00,      0.00,   6823.55,    346.36,   7169.91
2023-02-23,12:15:02.947, 1312.38,   40.26,    0.00,    0.00,,,,,,,,, 1280.52,   32.45,    0.00,    0.00,,,,,,,,, 2592.90,   72.71,    0.00,    0.00,    0.94,    0.96,    0.00,    0.00, 2665.61, 1167.32,   66.57,    0.00,    0.00, 1163.65,   58.09,    0.00,    0.00,,,,, 1160.31,   41.79,    0.00,    0.00, 1154.42,   49.50,    0.00,    0.00,,,,, 4645.69,  215.96,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00, 4861.65,   7238.59,    288.67,      0.00,      0.00,   7238.59,    288.67,   7527.26
2023-02-23,12:15:02.958, 3324.05,   86.43,    0.00,    0.00,,,,,,,,, 3319.69,   75.67,    0.00,    0.00,,,,,,,,, 6643.74,  162.11,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 6805.84,  411.58,   31.62,    0.00,    0.00,  403.62,   25.77,    0.00,    0.00,,,,,  397.32,   24.04,    0.00,    0.00,  392.51,   22.22,    0.00,    0.00,,,,, 1605.03,  103.65,    0.00,    0.00,    0.92,    0.94,    0.00,    0.00, 1708.68,   8248.77,    265.75,      0.00,      0.00,   8248.77,    265.75,   8514.52
2023-02-23,12:15:02.968, 4613.92,   85.93,    0.00,    0.00,,,,,,,,, 4601.91,   80.76,    0.00,    0.00,,,,,,,,, 9215.83,  166.69,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 9382.52,   17.82,   12.88,    0.00,    0.00,   15.65,   10.52,    0.00,    0.00,,,,,   13.97,    8.63,    0.00,    0.00,   12.94,    8.03,    0.00,    0.00,,,,,   60.39,   40.07,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00,  100.46,   9276.22,    206.76,      0.00,      0.00,   9276.22,    206.76,   9482.98
2023-02-23,12:15:02.977, 4656.84,   85.84,    0.00,    0.00,,,,,,,,, 4651.12,   80.64,    0.00,    0.00,,,,,,,,, 9307.97,  166.48,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 9474.45,   21.79,   14.84,    0.00,    0.00,   19.02,   12.27,    0.00,    0.00,,,,,   17.31,   10.04,    0.00,    0.00,   15.79,    9.08,    0.00,    0.00,,,,,   73.91,   46.22,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,  120.13,   9381.88,    212.70,      0.00,      0.00,   9381.88,    212.70,   9594.59
2023-02-23,12:15:02.988, 4216.90,   77.03,    0.00,    0.00,,,,,,,,, 4188.42,   73.86,    0.00,    0.00,,,,,,,,, 8405.32,  150.89,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 8556.21,  272.08,   23.09,    0.00,    0.00,  289.22,   36.36,    0.00,    0.00,,,,,  306.36,   55.46,    0.00,    0.00,  282.66,   21.25,    0.00,    0.00,,,,, 1150.32,  136.17,    0.00,    0.00,    0.99,    0.96,    0.00,    0.00, 1286.50,   9555.64,    287.06,      0.00,      0.00,   9555.64,    287.06,   9842.71
2023-02-23,12:15:02.999,  587.54,   28.13,    0.00,    0.00,,,,,,,,,  604.15,   23.23,    0.00,    0.00,,,,,,,,, 1191.69,   51.36,    0.00,    0.00,    0.99,    0.95,    0.00,    0.00, 1243.05, 1480.36,   82.77,    0.00,    0.00, 1463.44,   53.88,    0.00,    0.00,,,,, 1463.70,   63.99,    0.00,    0.00, 1450.09,   50.69,    0.00,    0.00,,,,, 5857.59,  251.33,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6108.93,   7049.29,    302.69,      0.00,      0.00,   7049.29,    302.69,   7351.98
2023-02-23,12:15:03.008,  793.45,   25.75,    0.00,    0.00,,,,,,,,,  762.55,   21.09,    0.00,    0.00,,,,,,,,, 1556.01,   46.84,    0.00,    0.00,    0.89,    0.92,    0.00,    0.00, 1602.84, 1466.30,   86.53,    0.00,    0.00, 1454.64,   58.37,    0.00,    0.00,,,,, 1461.20,   59.42,    0.00,    0.00, 1448.61,   52.20,    0.00,    0.00,,,,, 5830.75,  256.53,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 6087.28,   7386.75,    303.37,      0.00,      0.00,   7386.75,    303.37,   7690.12
2023-02-23,12:15:03.019, 2628.77,   64.66,    0.00,    0.00,,,,,,,,, 2615.10,   56.99,    0.00,    0.00,,,,,,,,, 5243.87,  121.65,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 5365.52,  682.15,   49.87,    0.00,    0.00,  690.09,   52.71,    0.00,    0.00,,,,,  681.95,   33.57,    0.00,    0.00,  689.43,   43.01,    0.00,    0.00,,,,, 2743.62,  179.16,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00, 2922.78,   7987.49,    300.81,      0.00,      0.00,   7987.49,    300.81,   8288.30
2023-02-23,12:15:03.030,  686.91,   22.61,    0.00,    0.00,,,,,,,,,  676.24,   16.32,    0.00,    0.00,,,,,,,,, 1363.15,   38.93,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1402.08, 1557.93,   82.21,    0.00,    0.00, 1553.68,   74.22,    0.00,    0.00,,,,, 1545.13,   56.66,    0.00,    0.00, 1543.30,   63.35,    0.00,    0.00,,,,, 6200.03,  276.44,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6476.47,   7563.17,    315.37,      0.00,      0.00,   7563.17,    315.37,   7878.55
2023-02-23,12:15:03.040,  653.40,   26.92,    0.00,    0.00,,,,,,,,,  645.16,   18.62,    0.00,    0.00,,,,,,,,, 1298.57,   45.54,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1344.11, 1411.68,   84.61,    0.00,    0.00, 1394.89,   56.50,    0.00,    0.00,,,,, 1400.04,   57.66,    0.00,    0.00, 1392.15,   50.73,    0.00,    0.00,,,,, 5598.76,  249.50,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5848.26,   6897.33,    295.05,      0.00,      0.00,   6897.33,    295.05,   7192.37
2023-02-23,12:15:03.049,  658.02,   20.71,    0.00,    0.00,,,,,,,,,  652.83,   18.07,    0.00,    0.00,,,,,,,,, 1310.85,   38.78,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1349.63, 1382.34,   79.76,    0.00,    0.00, 1371.88,   60.80,    0.00,    0.00,,,,, 1371.17,   53.98,    0.00,    0.00, 1360.53,   47.12,    0.00,    0.00,,,,, 5485.91,  241.66,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5727.58,   6796.76,    280.44,      0.00,      0.00,   6796.76,    280.44,   7077.20
2023-02-23,12:15:03.060,  547.92,   17.08,    0.00,    0.00,,,,,,,,,  560.35,   13.90,    0.00,    0.00,,,,,,,,, 1108.27,   30.98,    0.00,    0.00,    0.99,    0.96,    0.00,    0.00, 1139.25, 1312.38,   78.33,    0.00,    0.00, 1303.03,   61.49,    0.00,    0.00,,,,, 1302.16,   62.63,    0.00,    0.00, 1293.42,   59.72,    0.00,    0.00,,,,, 5211.00,  262.17,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 5473.16,   6319.27,    293.14,      0.00,      0.00,   6319.27,    293.14,   6612.41
2023-02-23,12:15:03.071, 2274.69,   56.82,    0.00,    0.00,,,,,,,,, 2242.24,   50.48,    0.00,    0.00,,,,,,,,, 4516.93,  107.30,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 4624.22, 1043.72,   60.60,    0.00,    0.00, 1039.41,   55.23,    0.00,    0.00,,,,, 1039.29,   36.65,    0.00,    0.00, 1058.89,   68.02,    0.00,    0.00,,,,, 4181.31,  220.49,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4401.80,   8698.24,    327.78,      0.00,      0.00,   8698.24,    327.78,   9026.02
2023-02-23,12:15:03.081,  656.00,   22.44,    0.00,    0.00,,,,,,,,,  649.23,   18.00,    0.00,    0.00,,,,,,,,, 1305.23,   40.44,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1345.67, 1407.10,   80.04,    0.00,    0.00, 1399.49,   67.74,    0.00,    0.00,,,,, 1398.47,   62.98,    0.00,    0.00, 1393.20,   55.36,    0.00,    0.00,,,,, 5598.27,  266.12,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5864.39,   6903.49,    306.57,      0.00,      0.00,   6903.49,    306.57,   7210.06
2023-02-23,12:15:03.090, 1915.95,   45.56,    0.00,    0.00,,,,,,,,, 1926.35,   41.82,    0.00,    0.00,,,,,,,,, 3842.30,   87.38,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 3929.68,  809.48,   46.40,    0.00,    0.00,  797.52,   34.25,    0.00,    0.00,,,,,  796.28,   36.08,    0.00,    0.00,  788.88,   31.65,    0.00,    0.00,,,,, 3192.17,  148.38,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 3340.55,   7034.46,    235.76,      0.00,      0.00,   7034.46,    235.76,   7270.23
2023-02-23,12:15:03.101,  683.15,   41.09,    0.00,    0.00,,,,,,,,,  650.22,   37.84,    0.00,    0.00,,,,,,,,, 1333.37,   78.93,    0.00,    0.00,    0.87,    0.90,    0.00,    0.00, 1412.30, 1725.96,  103.87,    0.00,    0.00, 1713.04,   74.69,    0.00,    0.00,,,,, 1724.37,   80.74,    0.00,    0.00, 1718.96,   72.89,    0.00,    0.00,,,,, 6882.33,  332.19,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 7214.51,   8215.70,    411.12,      0.00,      0.00,   8215.70,    411.12,   8626.82
2023-02-23,12:15:03.111,   90.98,   11.20,    0.00,    0.00,,,,,,,,,  109.64,    8.22,    0.00,    0.00,,,,,,,,,  200.62,   19.42,    0.00,    0.00,    0.93,    0.74,    0.00,    0.00,  220.04, 1554.94,   92.28,    0.00,    0.00, 1530.94,   57.77,    0.00,    0.00,,,,, 1536.72,   58.73,    0.00,    0.00, 1527.56,   55.19,    0.00,    0.00,,,,, 6150.16,  263.97,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6414.13,   6350.78,    283.39,      0.00,      0.00,   6350.78,    283.39,   6634.17
2023-02-23,12:15:03.120,  141.53,   11.41,    0.00,    0.00,,,,,,,,,  111.75,    7.67,    0.00,    0.00,,,,,,,,,  253.28,   19.08,    0.00,    0.00,    0.42,    0.48,    0.00,    0.00,  272.36, 1382.52,   70.21,    0.00,    0.00, 1372.95,   50.24,    0.00,    0.00,,,,, 1370.18,   46.50,    0.00,    0.00, 1452.45,  167.67,    0.00,    0.00,,,,, 5578.09,  334.61,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5912.70,   5831.37,    353.70,      0.00,      0.00,   5831.37,    353.70,   6185.07
